type, r, initial_value, iterations, map
mersenne, 3.708578590885736, 0.5, 100, "0.927144647721434,0.25050502665311214,0.6962940054277633,0.7842481578513095,0.6275025667879925,0.8668546395994902,0.4280355125971335,0.9079383366102993,0.30998641282476785,0.7932458120450863,0.6082324548003137,0.883701378033939,0.3811426839181179,0.8747533295707713,0.40631165522947094,0.8945925770893138,0.34970671578717877,0.843375010164969,0.4898795058321306,0.9267647987762438,0.2517079286051046,0.6985146615225349,0.7809967198983022,0.6343184100239965,0.8602365671251639,0.4458809787972358,0.9162827088701949,0.2844802659027472,0.7548857864426031,0.6862102971480708,0.7985523746772748,0.5965859821413713,0.8925478671161647,0.35567557629663304,0.8498966642995924,0.473111990733083,0.9244634750434613,0.25897285541706694,0.7116981699627958,0.7609405624916322,0.6746276161962526,0.8140522692188473,0.561371888492608,0.9131762542048019,0.29403607382041297,0.7698225202429644,0.6571445783478282,0.8355634559426941,0.509548192117303,0.9268065441296712,0.2515757821689615,0.6982712330665791,0.7813549277129856,0.6335713585706653,0.8609787554681615,0.4438958597303364,0.9154712492542089,0.28698331445740194,0.7588637838698237,0.6786310955942539,0.8088073601199772,0.5734872293025723,0.9071169405108422,0.3124692439817001,0.7967221552109139,0.6006264155905751,0.8895927842897061,0.3642471784167766,0.8587998886397634,0.44971203025227563,0.9177660978603733,0.27989194268512896,0.7474730754401908,0.700020454388831,0.7787711598509988,0.6389385462140895,0.8555545446833746,0.45830972383996965,0.920698844684374,0.2707725279138889,0.7322765180080459,0.7270580032926997,0.7359476291992518,0.7206833167727094,0.7465326933665416,0.7017432900352744,0.7762041822515975,0.6442218216583714,0.8500064583814505,0.4728270041926186,0.9244063382384408,0.25915272781672016,0.7120196143783458,0.7604354477253176,0.6756042878784492,0.812783706955697,0.5643208777393658,0.9118016079282987,0.2982417975565686,0.7761818670705742"
mersenne, 3.708578590885736, 0.5, 100, "0.927144647721434,0.25050502665311214,0.6962940054277633,0.7842481578513095,0.6275025667879925,0.8668546395994902,0.4280355125971335,0.9079383366102993,0.30998641282476785,0.7932458120450863,0.6082324548003137,0.883701378033939,0.3811426839181179,0.8747533295707713,0.40631165522947094,0.8945925770893138,0.34970671578717877,0.843375010164969,0.4898795058321306,0.9267647987762438,0.2517079286051046,0.6985146615225349,0.7809967198983022,0.6343184100239965,0.8602365671251639,0.4458809787972358,0.9162827088701949,0.2844802659027472,0.7548857864426031,0.6862102971480708,0.7985523746772748,0.5965859821413713,0.8925478671161647,0.35567557629663304,0.8498966642995924,0.473111990733083,0.9244634750434613,0.25897285541706694,0.7116981699627958,0.7609405624916322,0.6746276161962526,0.8140522692188473,0.561371888492608,0.9131762542048019,0.29403607382041297,0.7698225202429644,0.6571445783478282,0.8355634559426941,0.509548192117303,0.9268065441296712,0.2515757821689615,0.6982712330665791,0.7813549277129856,0.6335713585706653,0.8609787554681615,0.4438958597303364,0.9154712492542089,0.28698331445740194,0.7588637838698237,0.6786310955942539,0.8088073601199772,0.5734872293025723,0.9071169405108422,0.3124692439817001,0.7967221552109139,0.6006264155905751,0.8895927842897061,0.3642471784167766,0.8587998886397634,0.44971203025227563,0.9177660978603733,0.27989194268512896,0.7474730754401908,0.700020454388831,0.7787711598509988,0.6389385462140895,0.8555545446833746,0.45830972383996965,0.920698844684374,0.2707725279138889,0.7322765180080459,0.7270580032926997,0.7359476291992518,0.7206833167727094,0.7465326933665416,0.7017432900352744,0.7762041822515975,0.6442218216583714,0.8500064583814505,0.4728270041926186,0.9244063382384408,0.25915272781672016,0.7120196143783458,0.7604354477253176,0.6756042878784492,0.812783706955697,0.5643208777393658,0.9118016079282987,0.2982417975565686,0.7761818670705742"
mersenne, 3.708578590885736, 0.5, 100, "0.927144647721434,0.25050502665311214,0.6962940054277633,0.7842481578513095,0.6275025667879925,0.8668546395994902,0.4280355125971335,0.9079383366102993,0.30998641282476785,0.7932458120450863,0.6082324548003137,0.883701378033939,0.3811426839181179,0.8747533295707713,0.40631165522947094,0.8945925770893138,0.34970671578717877,0.843375010164969,0.4898795058321306,0.9267647987762438,0.2517079286051046,0.6985146615225349,0.7809967198983022,0.6343184100239965,0.8602365671251639,0.4458809787972358,0.9162827088701949,0.2844802659027472,0.7548857864426031,0.6862102971480708,0.7985523746772748,0.5965859821413713,0.8925478671161647,0.35567557629663304,0.8498966642995924,0.473111990733083,0.9244634750434613,0.25897285541706694,0.7116981699627958,0.7609405624916322,0.6746276161962526,0.8140522692188473,0.561371888492608,0.9131762542048019,0.29403607382041297,0.7698225202429644,0.6571445783478282,0.8355634559426941,0.509548192117303,0.9268065441296712,0.2515757821689615,0.6982712330665791,0.7813549277129856,0.6335713585706653,0.8609787554681615,0.4438958597303364,0.9154712492542089,0.28698331445740194,0.7588637838698237,0.6786310955942539,0.8088073601199772,0.5734872293025723,0.9071169405108422,0.3124692439817001,0.7967221552109139,0.6006264155905751,0.8895927842897061,0.3642471784167766,0.8587998886397634,0.44971203025227563,0.9177660978603733,0.27989194268512896,0.7474730754401908,0.700020454388831,0.7787711598509988,0.6389385462140895,0.8555545446833746,0.45830972383996965,0.920698844684374,0.2707725279138889,0.7322765180080459,0.7270580032926997,0.7359476291992518,0.7206833167727094,0.7465326933665416,0.7017432900352744,0.7762041822515975,0.6442218216583714,0.8500064583814505,0.4728270041926186,0.9244063382384408,0.25915272781672016,0.7120196143783458,0.7604354477253176,0.6756042878784492,0.812783706955697,0.5643208777393658,0.9118016079282987,0.2982417975565686,0.7761818670705742"
mersenne, 3.6582376442383975, 0.5, 100, "0.9145594110595994,0.2858564992579679,0.7468020017704818,0.6917316635481728,0.7800788243206084,0.6275920764873966,0.8550042607341717,0.4535189452655656,0.9066558308847004,0.30960043886684646,0.7819410060284278,0.623763426985182,0.8585247734984546,0.44432949593612775,0.9032217825782519,0.31977457885533983,0.7957354536118612,0.5946119275460054,0.8818130010282988,0.38125725536002136,0.8629788477718472,0.43257327107010435,0.8979277319564717,0.33529035760303116,0.8153141078257219,0.5508464987990715,0.9051015262241873,0.3142161040411289,0.788292938973389,0.6105129691118252,0.8698809291041566,0.4140689620261105,0.8875464601156579,0.36512043623382384,0.8480069347093953,0.4715145425206139,0.9115910391591967,0.29482767511642644,0.7605633992217352,0.6661896400304315,0.8135225585375222,0.5549678396315593,0.9035061799318553,0.3189352646456355,0.7946261443999425,0.5970076838166457,0.880133599658877,0.3859383880671361,0.8669655515792891,0.4219275357074873,0.8922613197323512,0.3516702516508663,0.8340719117696034,0.5062853025122122,0.9144148922802402,0.2862947647408443,0.7474879627871509,0.6904912881523247,0.7818131945866035,0.6240270185081892,0.8582858340205873,0.44495605821916867,0.9034755526797127,0.3190256803046743,0.7947458931501116,0.5967494979701963,0.8803166043212582,0.38542928601283594,0.8665397430088345,0.42307012346363415,0.8929092074355965,0.3498092976393675,0.8320396406573258,0.5112375292891836,0.9140974412573609,0.2872569254611396,0.748988980907065,0.6877650930443587,0.7855855717913854,0.616196772378145,0.8651670207659853,0.42674456764892194,0.894927996861857,0.34399095327780815,0.825522213791392,0.5269153138615061,0.9119092588900811,0.29386901915066316,0.7591209620896643,0.668931898939516,0.810160674630218,0.5626382516979369,0.9002061306442294,0.3286379726376336,0.8071354659550203,0.5694698262684772,0.8969045485404523,0.3382654530519724,0.8188669978179015,0.5426038466215519"
mersenne, 3.6582376442383975, 0.5, 100, "0.9145594110595994,0.2858564992579679,0.7468020017704818,0.6917316635481728,0.7800788243206084,0.6275920764873966,0.8550042607341717,0.4535189452655656,0.9066558308847004,0.30960043886684646,0.7819410060284278,0.623763426985182,0.8585247734984546,0.44432949593612775,0.9032217825782519,0.31977457885533983,0.7957354536118612,0.5946119275460054,0.8818130010282988,0.38125725536002136,0.8629788477718472,0.43257327107010435,0.8979277319564717,0.33529035760303116,0.8153141078257219,0.5508464987990715,0.9051015262241873,0.3142161040411289,0.788292938973389,0.6105129691118252,0.8698809291041566,0.4140689620261105,0.8875464601156579,0.36512043623382384,0.8480069347093953,0.4715145425206139,0.9115910391591967,0.29482767511642644,0.7605633992217352,0.6661896400304315,0.8135225585375222,0.5549678396315593,0.9035061799318553,0.3189352646456355,0.7946261443999425,0.5970076838166457,0.880133599658877,0.3859383880671361,0.8669655515792891,0.4219275357074873,0.8922613197323512,0.3516702516508663,0.8340719117696034,0.5062853025122122,0.9144148922802402,0.2862947647408443,0.7474879627871509,0.6904912881523247,0.7818131945866035,0.6240270185081892,0.8582858340205873,0.44495605821916867,0.9034755526797127,0.3190256803046743,0.7947458931501116,0.5967494979701963,0.8803166043212582,0.38542928601283594,0.8665397430088345,0.42307012346363415,0.8929092074355965,0.3498092976393675,0.8320396406573258,0.5112375292891836,0.9140974412573609,0.2872569254611396,0.748988980907065,0.6877650930443587,0.7855855717913854,0.616196772378145,0.8651670207659853,0.42674456764892194,0.894927996861857,0.34399095327780815,0.825522213791392,0.5269153138615061,0.9119092588900811,0.29386901915066316,0.7591209620896643,0.668931898939516,0.810160674630218,0.5626382516979369,0.9002061306442294,0.3286379726376336,0.8071354659550203,0.5694698262684772,0.8969045485404523,0.3382654530519724,0.8188669978179015,0.5426038466215519"
true, 3.9543536751400197, 0.5, 100, "0.9885884187850049,0.04461047562885975,0.16853606061107818,0.5541301324057788,0.9770018808313585,0.08885118607141801,0.3201312375469619,0.8606541170868857,0.4742401311201811,0.985964424976528,0.054722630417587736,0.20455106053106092,0.6434125866102617,0.907258554515212,0.33272117587953687,0.8779368836081942,0.4237632184225625,0.9656055299031755,0.13132997960880896,0.45112222123453166,0.9791413205275584,0.08076211780193542,0.2935696277066068,0.820079573965002,0.5834611927070279,0.9610432978644144,0.14804735368345626,0.4987599984147201,0.9885823385552475,0.04463397011561587,0.1686206748203768,0.5543519161227685,0.9769067408536856,0.08921006282615858,0.32129767188181574,0.8623080240544455,0.4695118624941019,0.98491274214058,0.058760242425975634,0.21870532231204534,0.6756934788595406,0.8665246445471355,0.45735930020642807,0.9813984971537969,0.07218865186501111,0.26485252716812574,0.7699350659998684,0.7004546760751778,0.8296942742909998,0.5587568393593403,0.9749365419268076,0.0966257437893427,0.3451724060957431,0.8937962981513823,0.375364948800392,0.927161900097477,0.2670482243506731,0.773999367319586,0.6917127332780919,0.8432510050023276,0.5226815162086358,0.9865540968804882,0.05245493967796721,0.1965448975159178,0.6244517636797983,0.9273424341551989,0.2664381975392092,0.7728740144527958,0.6941463434763111,0.8395377459603706,0.5327072718303926,0.984358187132154,0.06088576307850771,0.2261047508126179,0.6919383124050723,0.8429087807309081,0.5236100796453137,0.986384120239966,0.05310889791454578,0.19885789347176586,0.6299816540461217,0.921778702405643,0.28511968032476925,0.8060018645947467,0.6183140456063874,0.9332345322297603,0.24638723642486077,0.7342466291643729,0.7716071672366337,0.6968739556839102,0.835320223162005,0.5439622674244761,0.9809459147394188,0.07391093168708844,0.27066801898061077,0.7806164730653863,0.6772004464274798,0.8644217204476959,0.46343763501720053,0.9833022129577498"
true, 3.588430874093741, 0.5, 100, "0.8971077185234353,0.33123176211351124,0.7948994534459924,0.5850373599994164,0.8711585096076739,0.4027703642505587,0.8631841209913388,0.4237839768686154,0.8762629463577036,0.38907990640980666,0.8529582947868853,0.4500625868217335,0.8881590861302636,0.3564478954012075,0.8231601816476521,0.5223589004902208,0.8953137886137724,0.3363328911520507,0.8009846987355673,0.5720253463923948,0.8784921932228928,0.3830422439711584,0.8480211538436824,0.46248155160379767,0.8920565213258542,0.3455360520922169,0.8114909472532272,0.5489344347987702,0.8885149376356565,0.35545612264940096,0.8221348745634801,0.5247330981934902,0.8949125815337456,0.33747058311759853,0.8023164055032037,0.569142328673047,0.8799526447879727,0.3790674397448998,0.8446280504680004,0.4709151907648598,0.89407217108764,0.33984996766590747,0.805071525561002,0.5631373527386446,0.8828030657038213,0.37126556365613295,0.8376382501372012,0.48802807746919613,0.8965933997460228,0.332696614817887,0.7966660215515246,0.5812873036851848,0.8733967103121006,0.3967903733188453,0.8588829381364512,0.43492871898040175,0.88191332753614,0.37370712255844135,0.8398726376064745,0.4825958324483037,0.896020764696672,0.3343253269828438,0.7986121188111174,0.5771302171931693,0.8757598906126118,0.3904374435715086,0.8540323601998598,0.4473376967308515,0.8871558579225003,0.35923904088728237,0.8260078137101058,0.5157253573281633,0.8962203467091352,0.33375793478786314,0.797936320509549,0.5785768802609996,0.8749515760780208,0.392614942862083,0.8557275466955746,0.4430201849449218,0.8854571624313318,0.3639486204848884,0.8306859424632381,0.5047013462221341,0.8970284046691676,0.33145778300886175,0.7951730325846422,0.584458074140136,0.8715108443874666,0.4018313858475359,0.8625257345817408,0.4254985201915026,0.8771902388382539,0.386572772124962,0.85093991415907,0.4551607943973264,0.8898929831872731,0.3516068789760927,0.8180886105509692,0.5340289759115834"
true, 3.6451315628431504, 0.5, 100, "0.9112828907107876,0.2946957053623803,0.7576411297254452,0.6693228786651607,0.8067761040350427,0.5682338072887906,0.8943116959673847,0.34453158910751036,0.8231785051478053,0.5305695078546692,0.907876534181806,0.30486689477505696,0.772487475890796,0.6406339698797019,0.8391897940226227,0.49191153827759526,0.9110444144920119,0.2954105357331904,0.7587091697044097,0.6673126514395992,0.8092428152590438,0.5626948812217649,0.8969551611445501,0.3369071170546511,0.8143249847690058,0.5511431776737111,0.901748594842527,0.32295160875932266,0.7970221125193051,0.5897016006946404,0.8819527873321568,0.3795021860480254,0.8583565895102648,0.44317711756386863,0.8995133442307841,0.3294801168090734,0.8052932888502111,0.5715420768976921,0.892626127681682,0.34936662808022323,0.8285733510731409,0.5177528576832727,0.9101340766275838,0.29813545337341596,0.76274634866922,0.6596388867565369,0.8183882650568159,0.5417719407394593,0.9049225187516374,0.313618932001049,0.7846586658503427,0.6159158533211766,0.8623051349570738,0.43280465668747803,0.8948243410526493,0.34305696312266,0.82149922934652,0.5345156970998657,0.9069403239283595,0.3076475465618963,0.7764149681331676,0.6327757584745122,0.8470214009062655,0.47232210436242295,0.9084904796942387,0.3030399371034079,0.7698763310170115,0.645796170475964,0.833800066620855,0.5051332757366009,0.9111868395994112,0.294983667590667,0.7580718269598639,0.6685132360973268,0.8077731441115106,0.566000324990223,0.8954045412512179,0.3413857032733987,0.8195768660530984,0.5390078885420785,0.9057364025045201,0.3112139393521021,0.7813697577347121,0.6227016866506452,0.8564028691988776,0.4482673253467956,0.9015275358235542,0.3235988799959024,0.7978560373425126,0.5878933105025134,0.8831233963137071,0.3762375878046059,0.8554499196640207,0.4507400360065396,0.902437818395891,0.3209312427666907,0.7943994878334137,0.5953554800186002,0.8781389211624798,0.39006901438672587"
true, 3.954130341060939, 0.5, 100, "0.9885325852652348,0.04482367806704193,0.16929417656199633,0.5560838154331673,0.9760952860172943,0.0922628249956578,0.3311599823719019,0.8758123831997215,0.4300711946661837,0.9691967383703679,0.11804827071498224,0.41167588384869347,0.9576858233562151,0.1602359406888013,0.5320692970806986,0.9844660001877993,0.060469307959734306,0.2246451006005237,0.6887291550196928,0.8476916267909911,0.510519874539208,0.9880949905163735,0.04651354327900092,0.17536581336871285,0.5718172467824969,0.9681383002402943,0.1219712074971856,0.423464552257493,0.9653705757641204,0.13218747573136985,0.4535938983405164,0.9800172616958912,0.07743542871095431,0.28247984140193677,0.8014428314815423,0.6292295367658356,0.9224975284090065,0.2827038642261035,0.8018279984713249,0.6283107550018404,0.9234331678721378,0.27957422485545635,0.7964111889517433,0.6411243030845796,0.9097818528696198,0.32455040415644465,0.8668143280983062,0.4564934688837488,0.9810481351937081,0.07351792608294971,0.26932784056676484,0.7781347129895971,0.682645338196704,0.8566254876161664,0.48563941455984705,0.9877171391437819,0.047971478397823675,0.18058598541669052,0.5851112007135891,0.959889195296237,0.15224164189097886,0.5103363700953656,0.9881101238176815,0.046455128096393274,0.17515630614233185,0.5712792070438298,0.9684427349773256,0.1208437750075194,0.4200890100804516,0.9632824329482469,0.1398551675528893,0.475664875931255,0.9861909561438384,0.05384874739494936,0.20145922319953377,0.6361144101487084,0.9152738879204918,0.306633310173269,0.8406849759163603,0.5295914934356758,0.9850701253944778,0.05815328994297484,0.21657358991923012,0.6708951995504853,0.8730515394994441,0.43824634429203957,0.9734534538782774,0.10218195225157496,0.36275508429510706,0.9140519262686808,0.3106404430289278,0.8467491682787883,0.513107780243804,0.9878532106986834,0.04744657797693797,0.17870850326737894,0.5803547252881479,0.9630012327301679,0.14088510450438044,0.47859406473311306"
true, 3.7008934496961805, 0.5, 100, "0.9252233624240451,0.2560466539799911,0.7049712207151597,0.7697369808526768,0.655953613070135,0.8352119734713368,0.5093648196154033,0.9248987946368565,0.2570678128918789,0.7068112586817069,0.7669328309245735,0.6615230972971268,0.8286681220260228,0.5254427321311659,0.9228276533772104,0.2635656981026987,0.7183390548119922,0.7487945813732656,0.6961427072436895,0.7828427317235681,0.6291518461498758,0.8634917218584827,0.43623825640164793,0.9101771582479485,0.3025654294619086,0.7809610197077179,0.6330781843117198,0.8596812679889054,0.4464365024819926,0.9146053204882054,0.28904876501539484,0.7605320364304907,0.674018032366343,0.8131518870561025,0.5622985609226399,0.9108597852826577,0.3004912192649413,0.7779139114880509,0.6393806296814873,0.8533262536700883,0.46320589099254006,0.9202130689727613,0.27172321160791946,0.7323687236605539,0.7253927925859542,0.7372109029582703,0.7169777427075101,0.7509877383286319,0.6920861539712148,0.7886711617041287,0.616824063813471,0.874714079768182,0.40557853874588073,0.8922283712737501,0.3558664589987332,0.8483392341995217,0.4761561293334666,0.9231192928479981,0.2626526450554335,0.7167380935101508,0.7513724079059992,0.6913709834576027,0.7896860845016213,0.6146516839384654,0.8765750860893531,0.4004041201849691,0.8885129446717014,0.3666019628080001,0.8593658290455362,0.4472759223193221,0.9149355138283058,0.2880350575139273,0.7589454141808238,0.6770683623414795,0.8091884916261293,0.5714271144358971,0.9063420232896269,0.3141546339168608,0.7974000536616977,0.5978912095681493,0.8897588518039025,0.36301337525711347,0.8557748557146113,0.4567800059131033,0.9183102122998782,0.2776283187851905,0.7422172730396381,0.7080948772111485,0.7649618046352176,0.6654030337168756,0.8239737140989621,0.5367814073863045,0.9202165275625569,0.27171245421639023,0.7323505469396144,0.7254240543012271,0.7371587451273505,0.7170693105533484,0.7508406472301534,0.6923593335281213"
true, 3.6970531527959416, 0.5, 100, "0.9242632881989854,0.2587961692044218,0.709171368106425,0.7625073740350172,0.6694989065334178,0.8180473972942308,0.5502910303891853,0.9149127466996565,0.2878060222865022,0.7577987223204815,0.6785564656469553,0.8063923185239202,0.5771977916255107,0.9022307035141787,0.3261187635059989,0.8124840528968628,0.563259788611016,0.9094684177307378,0.3043991445835114,0.7828151635064127,0.628556648229845,0.8631627865130014,0.43666926447438986,0.9094352137306968,0.3044996706981406,0.7829605164138627,0.6282526131519798,0.8634514488140372,0.43589382185680847,0.9090698708867049,0.3056052188968725,0.7845541231786589,0.6249090161418848,0.8665808951219865,0.42744754522852685,0.9048025228208018,0.31844536837542337,0.8024007106467976,0.586181863888872,0.8968041148030558,0.3421493091803542,0.8321444041297327,0.5164047348827882,0.9232683545324072,0.26191366404149413,0.7146954480678214,0.7538508195152169,0.6860243010322152,0.7963266138403091,0.5996270396075408,0.8875680132919117,0.3689327608372592,0.8607530125983348,0.4431186753915216,0.9123015278490786,0.29579179576253806,0.7700925091385818,0.6545633956716731,0.8359412677750998,0.5070266782057091,0.9240807491327837,0.2593686798027137,0.7101912214048568,0.7609261875825853,0.6725587579955489,0.8141778927127374,0.5593354962541515,0.9112470690390368,0.29900230959800206,0.7749020763131989,0.6448727240588324,0.8466691440889508,0.4799533055947236,0.9227775536090027,0.26344882881027426,0.7173892939390858,0.7495475616723887,0.6940330536336015,0.7850735776975256,0.6238150740730721,0.8675868253745891,0.42471719191263735,0.9033102350430123,0.3229037807930134,0.8083123482042388,0.5728343401879045,0.9046510086459328,0.3188987885937115,0.803008637399118,0.5848211836663989,0.8976643468490056,0.3396226423842012,0.8291717654593562,0.5236726016819119,0.9221914889283466,0.26527963360704093,0.7205791342899407,0.744382595913771,0.7034647255353659,0.7712130716811837"
true, 3.939447676574226, 0.5, 100, "0.9848619191435565,0.058732907750425625,0.21778587770148453,0.6711053541889138,0.869526543145291,0.44693086644308383,0.9737671229004738,0.10063206129537539,0.356540694997714,0.9037858318402424,0.3425625595107864,0.8872166115233665,0.3941941179935187,0.9407602567519595,0.21954697930443412,0.6750090080732631,0.8642039133371525,0.46231588927197537,0.9792675402203797,0.07998112845562862,0.2898808990851202,0.8109351601600493,0.6039934632789322,0.9422582091280917,0.21433619461347364,0.6633879805901204,0.8796958728933959,0.4169158608195904,0.9576680135355078,0.15970516699684253,0.5286716194404775,0.9816234498478468,0.07106311579239386,0.26005534789430235,0.7580543801689529,0.7225259707899239,0.7897891067452966,0.6540360600394306,0.8913902194786801,0.3813924901476467,0.929442787996774,0.2583446130817795,0.7548087088099397,0.7290835164542483,0.7781226300733344,0.6801369849800922,0.8570294682411118,0.48270036153481904,0.9836829311268831,0.06323137397276811,0.23334596336814648,0.7047499532625594,0.8197102531039029,0.5821926696843053,0.9582484487366519,0.15761083781395144,0.5230391349787473,0.9827708534599505,0.06670392190760428,0.24524837969288868,0.7291981151301223,0.7779157363159761,0.6805901824557457,0.8563854448070747,0.48451036409999687,0.9839167321098248,0.06234016945825706,0.23027597311364495,0.6982629615747193,0.830009314370737,0.555831849128582,0.972581891057746,0.10505071514924812,0.37036741911842896,0.9186610529786183,0.29436704429154814,0.8182827189460995,0.5857805482865688,0.9558742715968647,0.16616057881871876,0.5458153639134675,0.976592831068839,0.09005291138054856,0.3228116758069319,0.8611801929377964,0.47095651118345194,0.9815388995257663,0.07138392741976614,0.26113914100389257,0.7600986624421419,0.7183531065846622,0.7970366209921887,0.6372814794667793,0.9106182822017709,0.3206419926531647,0.8581326654889206,0.479592275601802,0.9832212368250295,0.06498999913821905,0.23938565600140108"
true, 3.802885369759599, 0.5, 100, "0.9507213424398997,0.17816621193938992,0.5568299334111445,0.9384393866707098,0.21969612644009384,0.6519276443590556,0.8629431076509242,0.4497760016325952,0.9411287541932805,0.21070046958056313,0.6324418241299156,0.8840155508802339,0.3899176582879121,0.9046375137413583,0.3280691498687407,0.8383072248209675,0.5154743489486242,0.9498107207158538,0.18128474549737794,0.5644264771519752,0.9349364362896847,0.23133064417065466,0.6762168206571222,0.832632746923131,0.5299528235802525,0.9473095015343463,0.18981801833259773,0.5848348581038753,0.9233521546008032,0.26914142827940485,0.7480439801759974,0.7167457165247934,0.7720667101023093,0.6692306464854461,0.8418104638040156,0.506413537984496,0.9505649165706122,0.17870235978062599,0.5581412197279007,0.9378660632923315,0.22160672039237436,0.6559870092555611,0.8581897369609917,0.46281157669997286,0.945462032489953,0.19609037490522868,0.5994828177738323,0.9130848285004817,0.3018004985699036,0.8013324353422611,0.6054146482583787,0.9084627368391016,0.3162410740670922,0.8223080083018889,0.5556682847347082,0.9389363606842586,0.218037943126913,0.6483820622764883,0.8669923162311756,0.43853596248898813,0.93635469596231,0.22663135378121374,0.6665301339604596,0.8452586395777281,0.4974039890127437,0.9506957137570303,0.17825406669867458,0.5570449544121013,0.9383462711500291,0.22000660295007318,0.6525891910317945,0.8621770084099951,0.45188855758369406,0.9419187622558569,0.20804752100532098,0.6265776543754273,0.88979188349538,0.37291963869135764,0.8893069561216295,0.37435639294829964,0.8906877923078622,0.37026051437523155,0.8867099052373348,0.38202055804234336,0.8977884153954581,0.3489694051504321,0.8639766122551846,0.4469189893924701,0.9400063566292366,0.21446146199233335,0.64066351631931,0.8754765975365493,0.41458038916099815,0.922973551630469,0.27035995423344605,0.7501778914075287,0.7127026361707269,0.7786696379049856,0.6554015590101459,0.8588830125232523"
true, 3.6733857256792803, 0.5, 100, "0.9183464314198201,0.27545346929547754,0.7331301191194982,0.7186991939486277,0.7426508260218769,0.702059598079544,0.7683691408207812,0.6537818603156282,0.8314750446022922,0.5147305843608994,0.9175493430265117,0.27790098309509426,0.7371457583857162,0.7117621582605652,0.75362001777332,0.6820628247686639,0.7965851843662759,0.5952252418861714,0.8850367328177512,0.37375492824204853,0.8598006777542261,0.44280267042508414,0.9063288232478766,0.31185901432239926,0.7883194848800312,0.6129847623144576,0.8714536183363322,0.411500785060286,0.8895760665053816,0.360838473937819,0.8472078993592234,0.47550756679514544,0.916142843419763,0.28220835013334805,0.7441059815087006,0.699457713846927,0.7722067326299892,0.6461613865681414,0.8398713377618235,0.4940243664219955,0.9182152614399248,0.2758565564513756,0.7337944919435492,0.7175596655333492,0.744476973941684,0.6987918738220896,0.7731808062159287,0.644209909233331,0.8419528728123855,0.4888109468183623,0.917886542220452,0.27686615982100976,0.7354532924804965,0.7147003444137712,0.7490171691420645,0.6905614336562123,0.7849523511392619,0.6200754361189962,0.865383150635187,0.42793163299289755,0.8992674187204472,0.3327555867878016,0.8155992842586793,0.5524665301114653,0.9082345674184994,0.3061566360726092,0.7803180453908937,0.6296983690495982,0.8565539602218712,0.45134623521618245,0.9096508337703834,0.30190159332464583,0.7741918335297692,0.6421770256523703,0.8440914860150844,0.4834214158064591,0.9173368033592915,0.2785528122550588,0.7382077942588019,0.7099076769343857,0.7564925276642616,0.6766802004241393,0.8036784148441124,0.5795846705481728,0.8950802355665157,0.3449735583364484,0.8300632263589546,0.5181614230377704,0.9171348118388507,0.2791719841585497,0.7392137302941444,0.7081435131787168,0.7592016891538077,0.6715481172212868,0.8102432572867958,0.5647798275488295,0.902931339842227,0.32195879726708543,0.8019049899942015,0.5835297276087316"
true, 3.5788919825631207, 0.5, 100, "0.8947229956407802,0.33710928070539725,0.7997628716679259,0.5731317099814538,0.8755821973144933,0.3898773815382831,0.8513218044315961,0.45299105815706003,0.8868142147874818,0.35923043540538047,0.8238034204603725,0.5194809845142907,0.8933647747907283,0.3409401168110554,0.8041768622779008,0.5635911558705907,0.8802505466048395,0.37724929247988553,0.8407971953710748,0.4790607162343939,0.8931538175504922,0.3415339329808693,0.8048516696749259,0.5621203137292938,0.8809122899136339,0.3754466245800697,0.8392016998012727,0.4829435822117368,0.893681819418542,0.3400470798509931,0.8031572709389089,0.565807322537173,0.8792242327809403,0.38003889370985827,0.8432203528107396,0.4731287664391425,0.8921388094681545,0.34438659034520247,0.8080582177873576,0.5550866276907264,0.8838627171099854,0.3673711662572677,0.831768827126009,0.5007923700784301,0.8947207486322278,0.3371156292548047,0.7997702735296572,0.5731158280704902,0.8755905099724649,0.3898550340713919,0.8513041876129994,0.45303535780600435,0.8868291137032913,0.35918918349727685,0.8237618490245444,0.5195773290668204,0.8933513072206942,0.34097803572251456,0.8042200284300817,0.5634971664625948,0.8802932963127417,0.3771329318677556,0.8406949097981581,0.47931018937931974,0.8931909855644802,0.34142933315353924,0.8047329865033084,0.5623792374035738,0.880796921176765,0.3757611284081162,0.8394817341915971,0.48226339696371207,0.893597122436343,0.3402857209070991,0.8034302892835489,0.5652146239123971,0.8795021571045183,0.3792842180589448,0.8425703079687736,0.4747242174513771,0.8924365661578093,0.34355051620346055,0.80712445725505,0.5571424624301796,0.8830369791818655,0.36963752883150214,0.8339019671801946,0.4957104542863145,0.8946571433038267,0.3372953205541321,0.7999796584642442,0.5726663958247699,0.8758249962275446,0.38922444544345947,0.8508056122858094,0.45428816549046214,0.887244643827852,0.35803802943786256,0.8225968658515234,0.5222722240880918"
